              1.00000000                    1.00000000                   -0.00000000                    1.04184761        1  0  1  1  0  0  0  1  1  1  0  0  0  1  0  1  1  1  0  0  1  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  1  1  0  1  0  1  0  1  1  0  0  0  1  0  1  1  1  0  1  0  1  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00589001        0  0  1  1  0  0  0  1  1  1  1  0  0  1  1  1  1  1  0  0  1  0  1  0  0  1  0  1  0  1  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  1  0  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  1  0  1  0  0  1  1  0  1  1  0  1  0  0  1  0  0  1  0  0  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00694269        1  1  0  1  0  1  0  1  1  1  1  0  0  1  0  1  1  1  0  0  1  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  0  0  1  1  1  0  1  1  1  1  1  0  0  0  0  1  0  0  1  0  0  1  0  1  0  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.03477910        1  0  1  1  0  0  0  1  1  0  0  0  0  1  1  1  1  1  0  1  1  0  1  0  0  0  1  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  0  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  0  1  0  1  0  1  1  0  0  0  1  1  0  0  1  1  0  0  1  0  0  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.16885065        1  0  1  1  0  0  0  1  1  1  1  0  0  0  1  1  1  1  0  0  1  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  0  1  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  1  0  0  0  1  0  0  1  0  1  1  1  0  1  0
              1.00000000                    1.00000000                   -0.00000000                    1.21747295        0  0  1  1  0  0  1  0  1  1  1  0  0  0  0  1  1  1  0  0  1  1  0  1  0  1  0  0  0  0  0  0  0  1  0  1  1  0  1  1  0  0  1  0  1  0  0  0  1  1  0  1  1  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  1  0  0  1  0  0  1  0  1  1  0  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.11114231        1  0  1  1  0  1  0  1  1  0  1  0  0  1  0  1  1  1  0  1  1  0  1  0  0  0  0  1  0  1  0  0  0  1  0  1  1  0  0  1  0  0  1  0  1  0  0  1  0  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  0  1  1  0  1  1  0  1  0  1  1  0  0  1  1  0  0  1  0  0  0  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.00619448        1  0  0  1  0  0  0  1  1  1  1  0  1  1  0  1  1  1  0  0  1  0  1  0  0  1  0  1  0  1  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  1  0  1  0  1  1  0  0  0  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.17451574        1  0  1  1  0  0  0  1  1  1  1  0  0  1  0  1  1  1  0  0  1  0  1  0  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  0  0  0  1  1  1  0  0  1  1  0  0  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
              1.00000000                    1.00000000                   -0.00000000                    1.02738329        1  0  1  1  0  0  0  1  1  1  0  0  0  0  1  1  1  1  0  0  1  0  1  0  0  1  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  1  0  1  0  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  0  1  1  0  1  0  1  1  0  0  1  0  0  1  0  1  1  0  0  1  0  1  1  1  0  0  0
